"customer_id","age","gender","marital_status","education_level","annual_income","loan_amount","credit_score","employment_years","employment_type","loan_purpose","home_ownership","debt_to_income_ratio","existing_loans","loan_term_months","interest_rate","loan_status","application_date","application_year","application_month","income_bracket","credit_score_band"
553374955,61.0,"Male","Single","Unknown",29362.91,42434.85,649.0,35.5,"Full-Time","Unknown","Rent",0.378,3.0,240.0,4.99,"Approved","2022-10-02",2022.0,10.0,"Lower-Mid (20-40K)","Fair"
226789064,27.0,"Male","Married","Phd",30812.25,131439.69,682.0,24.0,"Part-Time","Personal","Own",0.828,0.0,120.0,17.46,"Rejected","2022-01-22",2022.0,1.0,"Lower-Mid (20-40K)","Good"
257437183,46.0,"Female","Married","High School",21745.41,114629.64,850.0,17.0,"Unknown","Home","Other",0.445,1.0,12.0,23.45,"Approved","2017-10-31",2017.0,10.0,"Lower-Mid (20-40K)","Excellent"
383182372,25.0,"Male","Single","Bachelor",21232.65,450439.33,804.0,37.9,"Part-Time","Car","Own",0.737,1.0,360.0,10.82,"Approved","2022-11-05",2022.0,11.0,"Lower-Mid (20-40K)","Excellent"
660673204,33.0,"Female","Married","Diploma",36089.30,498310.71,663.0,25.6,"Full-Time","Medical","Rent",0.777,0.0,240.0,14.88,"Approved","2018-11-14",2018.0,11.0,"Lower-Mid (20-40K)","Fair"
881770302,22.0,"Female","Unknown","High School",133155.21,247530.12,690.0,23.7,"Full-Time","Car","Mortgage",0.715,0.0,24.0,18.59,"Rejected","2019-02-26",2019.0,2.0,"High (60K+)","Good"
775075472,50.0,"Female","Married","Bachelor",36145.33,221916.97,589.0,20.5,"Full-Time","Personal","Own",0.362,2.0,24.0,23.40,"Rejected","2017-08-02",2017.0,8.0,"Lower-Mid (20-40K)","Fair"
315576453,19.0,"Male","Single","Master",32959.29,340831.82,850.0,5.7,"Self-Employed","Home","Rent",0.302,1.0,36.0,13.88,"Approved","2020-06-27",2020.0,6.0,"Lower-Mid (20-40K)","Excellent"
534314975,45.0,"Female","Divorced","Bachelor",36388.97,233696.76,695.0,23.5,"Full-Time","Home","Own",0.621,1.0,36.0,23.90,"Approved","2017-01-20",2017.0,1.0,"Lower-Mid (20-40K)","Good"
427255850,42.0,"Male","Single","High School",51188.87,247530.12,695.0,36.8,"Full-Time","Personal","Rent",0.082,1.0,36.0,8.79,"Rejected","2020-10-16",2020.0,10.0,"Upper-Mid (40-60K)","Good"
192661708,61.0,"Male","Divorced","Bachelor",34081.77,3865.18,442.0,34.0,"Full-Time","Business","Own",0.663,2.0,12.0,20.29,"Approved","2024-02-13",2024.0,2.0,"Lower-Mid (20-40K)","Poor"
787195116,26.0,"Other","Divorced","High School",45177.40,454997.08,792.0,19.7,"Full-Time","Education","Own",0.157,0.0,48.0,20.21,"Approved","2025-06-01",2025.0,6.0,"Upper-Mid (40-60K)","Very Good"
670557267,37.0,"Male","Unknown","Bachelor",38120.27,343678.64,718.0,28.0,"Self-Employed","Car","Own",0.523,1.0,12.0,3.18,"Approved","2021-06-28",2021.0,6.0,"Lower-Mid (20-40K)","Good"
414100675,67.0,"Female","Married","Bachelor",118260.50,489813.62,705.0,37.8,"Self-Employed","Personal","Unknown",0.356,1.0,24.0,24.09,"Rejected","2019-11-22",2019.0,11.0,"High (60K+)","Good"
318389553,43.0,"Male","Married","High School",32741.78,181610.42,745.0,21.5,"Unemployed","Personal","Own",0.432,1.0,12.0,9.25,"Rejected","2022-01-27",2022.0,1.0,"Lower-Mid (20-40K)","Very Good"
680820541,63.0,"Female","Married","Phd",33257.31,235473.11,806.0,30.0,"Unemployed","Personal","Rent",0.628,1.0,120.0,13.88,"Approved","2023-03-30",2023.0,3.0,"Lower-Mid (20-40K)","Excellent"
132246257,40.0,"Male","Married","High School",43723.83,311564.75,733.0,21.3,"Full-Time","Business","Mortgage",0.432,1.0,180.0,5.91,"Approved","2024-10-09",2024.0,10.0,"Upper-Mid (40-60K)","Good"
945653452,29.0,"Female","Single","Diploma",19651.53,357647.84,724.0,34.3,"Full-Time","Business","Mortgage",0.268,1.0,60.0,22.45,"Approved","2018-08-30",2018.0,8.0,"Low (<20K)","Good"
795046562,31.0,"Female","Single","Unknown",32469.20,317663.58,707.0,9.7,"Full-Time","Home","Own",0.416,2.0,36.0,8.47,"Rejected","2021-05-16",2021.0,5.0,"Lower-Mid (20-40K)","Good"
654846832,52.0,"Female","Divorced","Master",25274.62,420237.01,850.0,35.0,"Part-Time","Education","Own",0.737,1.0,12.0,8.86,"Approved","2020-03-06",2020.0,3.0,"Lower-Mid (20-40K)","Excellent"
755409861,37.0,"Female","Single","Bachelor",44632.47,122417.26,579.0,9.0,"Unemployed","Unknown","Mortgage",0.464,1.0,24.0,21.42,"Approved","2019-03-09",2019.0,3.0,"Upper-Mid (40-60K)","Poor"
366001059,20.0,"Female","Single","Bachelor",38729.28,399989.19,629.0,14.9,"Unemployed","Education","Mortgage",0.801,3.0,240.0,3.24,"Approved","2018-08-26",2018.0,8.0,"Lower-Mid (20-40K)","Fair"
349276228,25.0,"Male","Single","Master",38610.10,247530.12,667.0,19.7,"Full-Time","Personal","Mortgage",0.021,1.0,12.0,20.21,"Approved","2025-03-09",2025.0,3.0,"Lower-Mid (20-40K)","Fair"
407083802,74.0,"Male","Divorced","High School",36557.16,233928.17,700.0,22.9,"Full-Time","Car","Own",0.829,1.0,24.0,17.03,"Approved","2024-12-26",2024.0,12.0,"Lower-Mid (20-40K)","Good"
613415597,26.0,"Female","Divorced","Bachelor",31466.90,469345.43,795.0,12.6,"Full-Time","Education","Own",0.731,5.0,240.0,7.94,"Rejected","2019-08-11",2019.0,8.0,"Lower-Mid (20-40K)","Very Good"
904305681,30.0,"Male","Single","High School",47882.53,321695.34,679.0,0.0,"Full-Time","Car","Mortgage",0.683,1.0,24.0,23.37,"Rejected","2019-11-17",2019.0,11.0,"Upper-Mid (40-60K)","Good"
655390771,56.0,"Male","Widowed","Diploma",103793.17,491760.11,653.0,22.4,"Full-Time","Car","Mortgage",0.320,1.0,180.0,12.52,"Approved","2021-12-24",2021.0,12.0,"High (60K+)","Fair"
284609192,20.0,"Male","Married","Bachelor",33257.31,1479.94,540.0,19.7,"Part-Time","Car","Mortgage",0.292,1.0,180.0,6.65,"Approved","2021-01-19",2021.0,1.0,"Lower-Mid (20-40K)","Poor"
653671765,58.0,"Male","Single","Bachelor",31574.55,421156.59,760.0,37.3,"Part-Time","Medical","Own",0.432,2.0,60.0,2.51,"Approved","2018-02-07",2018.0,2.0,"Lower-Mid (20-40K)","Very Good"
398382020,32.0,"Male","Married","Unknown",183760.88,145876.01,638.0,3.1,"Part-Time","Personal","Other",0.813,3.0,24.0,23.07,"Approved","2016-11-14",2016.0,11.0,"High (60K+)","Fair"
839712722,45.0,"Male","Divorced","Bachelor",49825.44,109671.82,606.0,19.7,"Self-Employed","Home","Mortgage",0.738,0.0,48.0,23.60,"Approved","2016-09-21",2016.0,9.0,"Upper-Mid (40-60K)","Fair"
654845409,44.0,"Female","Single","Phd",37403.22,282193.70,712.0,35.2,"Unemployed","Car","Rent",0.847,2.0,180.0,22.31,"Approved","2023-06-08",2023.0,6.0,"Lower-Mid (20-40K)","Good"
599720895,66.0,"Male","Married","Master",41960.00,426926.18,820.0,19.1,"Part-Time","Personal","Own",0.432,1.0,24.0,18.11,"Approved","2017-10-29",2017.0,10.0,"Upper-Mid (40-60K)","Excellent"
447741518,60.0,"Female","Single","Diploma",36138.37,323020.28,685.0,33.7,"Full-Time","Education","Rent",0.127,1.0,360.0,19.19,"Rejected","2021-05-29",2021.0,5.0,"Lower-Mid (20-40K)","Good"
453207043,40.0,"Female","Unknown","Bachelor",33257.31,367698.71,614.0,19.7,"Full-Time","Education","Mortgage",0.094,0.0,120.0,22.01,"Approved","2025-07-03",2025.0,7.0,"Lower-Mid (20-40K)","Fair"
149720881,67.0,"Female","Single","High School",20557.58,385454.18,709.0,36.8,"Unknown","Home","Own",0.456,0.0,180.0,2.59,"Approved","2018-06-21",2018.0,6.0,"Lower-Mid (20-40K)","Good"
818873222,46.0,"Female","Single","Bachelor",41997.36,8377.69,771.0,10.7,"Unknown","Car","Own",0.778,1.0,120.0,12.19,"Approved","2023-06-09",2023.0,6.0,"Upper-Mid (40-60K)","Very Good"
155865430,48.0,"Female","Married","Bachelor",55514.00,178651.56,754.0,18.3,"Full-Time","Home","Mortgage",0.573,1.0,24.0,13.88,"Rejected","2022-08-22",2022.0,8.0,"Upper-Mid (40-60K)","Very Good"
673023709,70.0,"Unknown","Single","High School",141058.34,203862.92,531.0,22.4,"Part-Time","Car","Rent",0.135,2.0,36.0,14.37,"Approved","2016-01-03",2016.0,1.0,"High (60K+)","Poor"
439074487,33.0,"Female","Single","Bachelor",14808.74,202170.88,691.0,4.3,"Part-Time","Home","Own",0.304,1.0,180.0,17.10,"Approved","2023-01-04",2023.0,1.0,"Low (<20K)","Good"
825114870,66.0,"Female","Married","Bachelor",20234.77,39960.58,630.0,10.1,"Unemployed","Business","Mortgage",0.342,1.0,60.0,5.83,"Approved","2016-09-24",2016.0,9.0,"Lower-Mid (20-40K)","Fair"
487020487,28.0,"Female","Divorced","High School",45088.88,300824.28,695.0,19.7,"Full-Time","Car","Own",0.842,1.0,24.0,15.97,"Approved","2016-06-03",2016.0,6.0,"Upper-Mid (40-60K)","Good"
768734029,44.0,"Other","Divorced","Master",74488.96,357523.87,679.0,39.6,"Part-Time","Personal","Rent",0.682,1.0,360.0,13.88,"Approved",NULL,NULL,NULL,"High (60K+)","Good"
128133301,48.0,"Female","Married","Unknown",52670.96,95203.67,482.0,7.4,"Full-Time","Unknown","Mortgage",0.226,0.0,360.0,19.05,"Approved","2024-12-22",2024.0,12.0,"Upper-Mid (40-60K)","Poor"
213122131,59.0,"Female","Married","High School",16662.18,129634.55,598.0,35.6,"Self-Employed","Personal","Own",0.367,3.0,360.0,2.56,"Approved","2025-07-10",2025.0,7.0,"Low (<20K)","Fair"
338438502,69.0,"Female","Married","Bachelor",143293.83,221099.72,679.0,9.9,"Full-Time","Home","Own",0.615,1.0,180.0,22.40,"Approved","2022-12-16",2022.0,12.0,"High (60K+)","Good"
532417988,46.0,"Male","Single","Master",12616.14,401115.13,735.0,9.4,"Full-Time","Car","Own",0.314,1.0,180.0,23.41,"Approved","2017-05-07",2017.0,5.0,"Low (<20K)","Good"
501254457,46.0,"Female","Single","High School",95459.33,99498.60,554.0,15.6,"Self-Employed","Education","Rent",0.432,1.0,120.0,24.58,"Approved","2025-12-14",2025.0,12.0,"High (60K+)","Poor"
247155152,70.0,"Unknown","Married","Master",43212.76,288202.46,669.0,31.4,"Part-Time","Home","Own",0.435,1.0,120.0,14.64,"Approved","2021-01-30",2021.0,1.0,"Upper-Mid (40-60K)","Fair"
702346532,47.0,"Male","Married","High School",30712.60,247530.12,781.0,0.7,"Full-Time","Home","Own",0.401,0.0,12.0,16.44,"Rejected","2018-06-19",2018.0,6.0,"Lower-Mid (20-40K)","Very Good"
960376139,31.0,"Male","Single","Master",15223.36,107912.60,671.0,14.7,"Full-Time","Car","Mortgage",0.616,1.0,240.0,12.15,"Approved","2022-12-11",2022.0,12.0,"Low (<20K)","Good"
749478355,44.0,"Female","Single","High School",33257.31,54428.03,722.0,12.4,"Part-Time","Home","Own",0.294,0.0,60.0,12.78,"Rejected","2018-11-07",2018.0,11.0,"Lower-Mid (20-40K)","Good"
440735688,46.0,"Unknown","Married","Bachelor",13026.49,376080.12,664.0,38.6,"Self-Employed","Education","Unknown",0.233,1.0,180.0,13.88,"Rejected","2017-09-29",2017.0,9.0,"Low (<20K)","Fair"
659949631,33.0,"Male","Unknown","High School",19316.68,220658.16,727.0,27.2,"Unknown","Business","Mortgage",0.576,1.0,36.0,15.00,"Rejected","2019-06-14",2019.0,6.0,"Low (<20K)","Good"
745301756,72.0,"Male","Divorced","Master",18525.45,247530.12,850.0,19.7,"Full-Time","Car","Own",0.775,1.0,360.0,6.63,"Approved","2016-06-29",2016.0,6.0,"Low (<20K)","Excellent"
528184911,65.0,"Female","Single","High School",33257.31,336869.38,679.0,38.2,"Part-Time","Education","Mortgage",0.838,2.0,24.0,11.05,"Approved","2018-09-02",2018.0,9.0,"Lower-Mid (20-40K)","Good"
813619900,61.0,"Male","Married","Bachelor",31992.26,155838.58,658.0,11.9,"Unemployed","Personal","Rent",0.492,2.0,60.0,21.83,"Approved","2020-12-03",2020.0,12.0,"Lower-Mid (20-40K)","Fair"
406728858,59.0,"Male","Married","High School",106869.96,459321.83,639.0,18.7,"Full-Time","Home","Rent",0.495,3.0,240.0,5.65,"Approved","2019-02-19",2019.0,2.0,"High (60K+)","Fair"
198433155,41.0,"Male","Single","Diploma",8477.26,41529.91,744.0,32.1,"Unemployed","Personal","Mortgage",0.504,1.0,240.0,14.44,"Approved","2022-08-03",2022.0,8.0,"Low (<20K)","Very Good"
358382466,21.0,"Male","Married","Bachelor",21636.39,333063.71,675.0,26.7,"Full-Time","Education","Mortgage",0.140,2.0,240.0,9.17,"Rejected","2020-04-22",2020.0,4.0,"Lower-Mid (20-40K)","Good"
238601121,60.0,"Female","Divorced","Bachelor",38030.65,383364.39,738.0,21.6,"Unknown","Home","Rent",0.326,3.0,120.0,6.82,"Rejected","2023-06-20",2023.0,6.0,"Lower-Mid (20-40K)","Good"
466681310,39.0,"Unknown","Single","Bachelor",16318.81,464067.55,716.0,13.5,"Full-Time","Business","Own",0.296,0.0,120.0,11.20,"Rejected","2016-02-24",2016.0,2.0,"Low (<20K)","Good"
143854655,28.0,"Male","Single","Master",24227.50,257381.55,710.0,8.3,"Self-Employed","Unknown","Own",0.784,1.0,48.0,19.00,"Approved","2021-12-13",2021.0,12.0,"Lower-Mid (20-40K)","Good"
657843481,65.0,"Male","Unknown","Bachelor",46051.93,48262.66,649.0,14.7,"Part-Time","Personal","Mortgage",0.145,2.0,120.0,11.30,"Approved","2018-09-03",2018.0,9.0,"Upper-Mid (40-60K)","Fair"
722396201,25.0,"Female","Married","Unknown",46871.99,277498.21,663.0,34.2,"Part-Time","Car","Rent",0.432,0.0,24.0,8.82,"Approved","2020-12-29",2020.0,12.0,"Upper-Mid (40-60K)","Fair"
543506518,39.0,"Female","Single","Unknown",28171.05,200071.70,727.0,19.7,"Unknown","Home","Unknown",0.110,4.0,24.0,11.20,"Rejected","2020-07-17",2020.0,7.0,"Lower-Mid (20-40K)","Good"
251241963,33.0,"Male","Single","Unknown",14685.21,381386.35,596.0,19.7,"Full-Time","Car","Mortgage",0.549,0.0,180.0,23.47,"Approved","2019-05-19",2019.0,5.0,"Low (<20K)","Fair"
419771015,40.0,"Unknown","Married","High School",33257.31,481208.82,679.0,10.8,"Self-Employed","Medical","Own",0.432,1.0,60.0,16.00,"Rejected","2025-07-09",2025.0,7.0,"Lower-Mid (20-40K)","Good"
840143165,55.0,"Female","Unknown","Diploma",12200.16,320817.86,679.0,20.8,"Unemployed","Business","Rent",0.182,1.0,360.0,24.66,"Rejected","2019-07-14",2019.0,7.0,"Low (<20K)","Good"
217073994,36.0,"Male","Single","Master",28958.03,142416.33,783.0,27.3,"Unemployed","Business","Own",0.217,1.0,180.0,23.74,"Approved","2024-11-07",2024.0,11.0,"Lower-Mid (20-40K)","Very Good"
955926735,46.0,"Female","Single","High School",43089.62,240055.19,499.0,22.0,"Full-Time","Unknown","Own",0.049,2.0,360.0,20.14,"Approved","2016-01-07",2016.0,1.0,"Upper-Mid (40-60K)","Poor"
799987695,46.0,"Male","Widowed","Master",50080.24,85047.34,682.0,33.1,"Part-Time","Unknown","Own",0.119,0.0,60.0,13.88,"Rejected",NULL,NULL,NULL,"Upper-Mid (40-60K)","Good"
695850783,27.0,"Male","Married","High School",42104.38,86968.32,545.0,12.3,"Full-Time","Business","Own",0.239,2.0,60.0,18.90,"Rejected","2017-02-06",2017.0,2.0,"Upper-Mid (40-60K)","Poor"
248841342,33.0,"Male","Single","High School",25326.34,279423.54,772.0,6.4,"Part-Time","Business","Own",0.445,1.0,24.0,5.96,"Approved","2017-04-01",2017.0,4.0,"Lower-Mid (20-40K)","Very Good"
207132569,27.0,"Female","Unknown","Master",45610.90,472363.04,575.0,24.4,"Unemployed","Car","Mortgage",0.181,2.0,48.0,7.64,"Approved","2016-08-23",2016.0,8.0,"Upper-Mid (40-60K)","Poor"
481030998,52.0,"Male","Married","Bachelor",62248.63,381118.52,535.0,32.9,"Full-Time","Car","Mortgage",0.112,3.0,180.0,21.66,"Approved","2024-05-09",2024.0,5.0,"High (60K+)","Poor"
484200484,44.0,"Unknown","Single","High School",33778.24,6791.53,677.0,27.3,"Full-Time","Education","Own",0.731,1.0,240.0,17.49,"Approved","2024-10-09",2024.0,10.0,"Lower-Mid (20-40K)","Good"
354265686,18.0,"Male","Single","Bachelor",10513.36,128273.08,614.0,25.5,"Self-Employed","Unknown","Own",0.025,2.0,48.0,13.62,"Approved","2023-06-22",2023.0,6.0,"Low (<20K)","Fair"
974918495,26.0,"Female","Single","Diploma",30429.39,450083.43,633.0,22.8,"Full-Time","Business","Mortgage",0.198,0.0,180.0,23.06,"Rejected","2023-12-27",2023.0,12.0,"Lower-Mid (20-40K)","Fair"
602236766,37.0,"Male","Married","High School",51475.53,409729.82,641.0,34.7,"Part-Time","Education","Own",0.415,3.0,60.0,5.91,"Approved","2023-02-10",2023.0,2.0,"Upper-Mid (40-60K)","Fair"
853798084,22.0,"Male","Widowed","Bachelor",47464.95,186363.11,702.0,23.3,"Self-Employed","Business","Rent",0.282,0.0,60.0,5.32,"Approved","2020-06-03",2020.0,6.0,"Upper-Mid (40-60K)","Good"
163551159,71.0,"Female","Unknown","Bachelor",61434.18,325699.17,662.0,21.1,"Self-Employed","Unknown","Mortgage",0.159,1.0,36.0,19.10,"Approved","2016-05-19",2016.0,5.0,"High (60K+)","Fair"
320415644,36.0,"Male","Single","Diploma",31272.03,223632.28,773.0,19.7,"Unknown","Personal","Rent",0.672,2.0,360.0,5.99,"Approved","2017-11-08",2017.0,11.0,"Lower-Mid (20-40K)","Very Good"
417063716,66.0,"Male","Married","Diploma",12613.93,107497.44,669.0,37.4,"Full-Time","Car","Mortgage",0.571,0.0,180.0,6.01,"Rejected","2025-10-12",2025.0,10.0,"Low (<20K)","Fair"
139493903,38.0,"Female","Unknown","Bachelor",58096.35,41144.56,626.0,19.7,"Full-Time","Education","Own",0.416,0.0,240.0,9.55,"Approved","2019-10-23",2019.0,10.0,"Upper-Mid (40-60K)","Fair"
716720592,57.0,"Male","Married","Bachelor",65322.27,366168.72,733.0,29.9,"Unemployed","Unknown","Own",0.610,1.0,360.0,17.94,"Approved","2016-01-07",2016.0,1.0,"High (60K+)","Good"
374599085,57.0,"Female","Single","Unknown",57891.58,473618.71,545.0,8.1,"Self-Employed","Home","Own",0.355,1.0,60.0,18.17,"Rejected","2025-07-29",2025.0,7.0,"Upper-Mid (40-60K)","Poor"
252672789,58.0,"Male","Single","High School",16550.90,155901.45,668.0,12.0,"Full-Time","Car","Mortgage",0.619,0.0,12.0,10.58,"Approved","2018-05-21",2018.0,5.0,"Low (<20K)","Fair"
692660226,34.0,"Male","Divorced","High School",20593.46,271703.80,561.0,4.6,"Full-Time","Business","Rent",0.353,2.0,24.0,17.39,"Approved","2017-01-16",2017.0,1.0,"Lower-Mid (20-40K)","Poor"
828345237,52.0,"Male","Single","Master",29835.40,201666.12,699.0,5.8,"Part-Time","Business","Own",0.502,3.0,60.0,23.85,"Rejected","2017-11-18",2017.0,11.0,"Lower-Mid (20-40K)","Good"
712740125,20.0,"Unknown","Married","High School",38091.55,310254.17,721.0,11.9,"Full-Time","Car","Own",0.574,2.0,12.0,2.88,"Approved","2019-12-12",2019.0,12.0,"Lower-Mid (20-40K)","Good"
781429508,48.0,"Female","Married","High School",31911.39,402635.02,644.0,24.5,"Part-Time","Home","Rent",0.432,1.0,180.0,13.88,"Rejected",NULL,NULL,NULL,"Lower-Mid (20-40K)","Fair"
671578734,72.0,"Female","Married","Unknown",33257.31,477541.65,763.0,26.9,"Part-Time","Business","Mortgage",0.461,3.0,36.0,21.55,"Approved","2025-05-15",2025.0,5.0,"Lower-Mid (20-40K)","Very Good"
674351509,32.0,"Female","Divorced","Bachelor",44727.79,463075.12,548.0,0.4,"Unemployed","Home","Own",0.715,5.0,48.0,19.05,"Approved","2016-04-23",2016.0,4.0,"Upper-Mid (40-60K)","Poor"
306373180,53.0,"Male","Married","Unknown",53926.22,484166.33,653.0,33.1,"Full-Time","Home","Own",0.288,1.0,240.0,22.69,"Approved","2023-03-16",2023.0,3.0,"Upper-Mid (40-60K)","Fair"
563252269,28.0,"Other","Married","High School",18093.61,425182.30,555.0,11.3,"Part-Time","Business","Mortgage",0.388,1.0,12.0,5.47,"Approved","2019-10-09",2019.0,10.0,"Low (<20K)","Poor"
685882951,74.0,"Male","Married","High School",16043.56,404386.56,622.0,39.1,"Unemployed","Car","Own",0.496,0.0,12.0,3.17,"Approved","2025-03-23",2025.0,3.0,"Low (<20K)","Fair"
658357396,66.0,"Female","Single","Bachelor",50164.31,457312.66,609.0,24.2,"Self-Employed","Car","Mortgage",0.561,1.0,48.0,13.88,"Approved","2020-08-25",2020.0,8.0,"Upper-Mid (40-60K)","Fair"
820569620,56.0,"Male","Single","Diploma",37065.61,426339.56,691.0,11.8,"Full-Time","Personal","Mortgage",0.273,1.0,60.0,18.80,"Rejected","2022-11-25",2022.0,11.0,"Lower-Mid (20-40K)","Good"
345427924,25.0,"Male","Married","Bachelor",96096.44,100557.40,601.0,19.7,"Self-Employed","Home","Own",0.025,0.0,48.0,13.42,"Approved","2018-02-18",2018.0,2.0,"High (60K+)","Fair"
850203202,49.0,"Female","Divorced","High School",22253.91,70915.18,726.0,14.6,"Full-Time","Unknown","Own",0.759,1.0,360.0,24.46,"Approved","2016-02-10",2016.0,2.0,"Lower-Mid (20-40K)","Good"
293425928,26.0,"Male","Married","Bachelor",51872.57,61117.08,755.0,4.8,"Full-Time","Car","Own",0.387,0.0,60.0,6.76,"Approved","2020-02-20",2020.0,2.0,"Upper-Mid (40-60K)","Very Good"
315056967,64.0,"Male","Married","High School",49166.61,68794.03,679.0,39.4,"Full-Time","Education","Own",0.100,0.0,120.0,2.63,"Approved","2025-11-15",2025.0,11.0,"Upper-Mid (40-60K)","Good"
627598102,41.0,"Other","Single","High School",33257.31,153653.85,850.0,37.3,"Full-Time","Personal","Own",0.788,2.0,180.0,12.26,"Approved","2021-10-16",2021.0,10.0,"Lower-Mid (20-40K)","Excellent"
459863462,59.0,"Female","Widowed","Bachelor",33257.31,214700.12,754.0,22.2,"Part-Time","Home","Mortgage",0.308,2.0,48.0,6.06,"Approved","2022-12-19",2022.0,12.0,"Lower-Mid (20-40K)","Very Good"
964797453,69.0,"Male","Divorced","Master",39463.70,207899.15,716.0,35.1,"Self-Employed","Home","Mortgage",0.455,5.0,48.0,13.88,"Approved","2023-02-14",2023.0,2.0,"Lower-Mid (20-40K)","Good"
690408461,27.0,"Female","Married","Bachelor",34876.46,185963.63,683.0,13.4,"Full-Time","Education","Mortgage",0.152,3.0,12.0,20.63,"Approved","2023-09-05",2023.0,9.0,"Lower-Mid (20-40K)","Good"
353983128,66.0,"Male","Single","Diploma",31178.16,247530.12,617.0,24.3,"Self-Employed","Personal","Rent",0.155,1.0,12.0,22.69,"Approved","2020-02-24",2020.0,2.0,"Lower-Mid (20-40K)","Fair"
409082894,39.0,"Female","Single","Bachelor",31783.95,336207.61,603.0,18.4,"Full-Time","Home","Mortgage",0.322,3.0,48.0,11.14,"Approved","2016-02-21",2016.0,2.0,"Lower-Mid (20-40K)","Fair"
377851216,60.0,"Male","Married","High School",31513.92,424199.35,570.0,18.2,"Full-Time","Personal","Own",0.828,1.0,48.0,5.03,"Approved","2025-10-10",2025.0,10.0,"Lower-Mid (20-40K)","Poor"
903803142,70.0,"Unknown","Single","High School",47953.05,110056.39,742.0,1.6,"Part-Time","Business","Mortgage",0.097,2.0,12.0,10.18,"Rejected","2023-12-31",2023.0,12.0,"Upper-Mid (40-60K)","Very Good"
594628508,64.0,"Male","Single","Bachelor",30001.20,3527.94,796.0,19.7,"Full-Time","Business","Mortgage",0.838,1.0,240.0,9.12,"Approved","2021-09-30",2021.0,9.0,"Lower-Mid (20-40K)","Very Good"
